id	is_true	c1.rep1	c1.rep2	c1.rep3	c2.rep1	c2.rep2	c2.rep3	c2.rep4
Q13310;P0CB38.44902	false	1.829e+07	2.262e+07	1.791e+07	1.986e+07	2.317e+07	2.012e+07	2.657e+07
Q13310;P0CB38.17161	false	0.000e+00	1.310e+07	1.514e+07	2.288e+07	0.000e+00	1.535e+07	1.385e+07
Q13310;P0CB38.46313	false	0.000e+00	1.161e+06	4.669e+06	4.976e+06	4.480e+06	3.327e+06	3.775e+06
Q13310;P0CB38.27979	false	5.098e+06	4.472e+05	1.167e+06	7.816e+06	5.681e+06	8.053e+06	8.456e+06
Q13310;P0CB38.2287	false	5.484e+07	4.566e+07	5.003e+07	4.808e+07	6.613e+07	4.830e+07	5.653e+07
Q13310;P0CB38.58225	false	1.206e+07	1.824e+07	1.401e+07	2.302e+07	1.693e+07	1.526e+07	1.639e+07
Q13310;P0CB38.9971	false	4.516e+07	6.512e+07	5.757e+07	6.634e+07	5.048e+07	6.012e+07	4.850e+07
Q13310;P0CB38.51828	false	2.237e+07	2.730e+07	2.429e+07	2.929e+07	2.604e+07	2.944e+07	2.267e+07
Q13310;P0CB38.1814	false	1.351e+07	1.207e+07	3.038e+07	2.683e+07	1.819e+07	2.533e+07	4.321e+07
Q13310;P0CB38.34774	false	2.980e+07	5.081e+07	6.329e+07	8.554e+07	6.437e+07	1.052e+08	5.865e+07
Q13310;P0CB38.39196	false	5.371e+07	9.458e+07	9.756e+07	8.193e+07	8.249e+07	8.085e+07	8.560e+07
Q13310;P0CB38.17152	false	1.516e+06	1.511e+06	2.229e+06	2.393e+06	1.875e+06	1.930e+06	2.020e+06
Q13310;P0CB38.15777	false	1.111e+07	2.062e+07	1.573e+07	1.679e+07	1.503e+07	1.679e+07	1.195e+07
Q13310;P0CB38.19809	false	1.551e+07	1.891e+07	2.447e+07	1.989e+07	2.033e+07	1.672e+07	1.662e+07
P39976.53419	true	3.227e+06	7.971e+06	6.283e+06	2.563e+06	0.000e+00	2.569e+06	1.085e+06
P39976.5068	true	2.720e+06	5.120e+06	2.057e+06	1.550e+06	7.215e+05	0.000e+00	9.413e+05
P39976.19101	true	0.000e+00	9.962e+06	8.957e+06	3.301e+06	0.000e+00	3.345e+06	0.000e+00
P39976.30445	true	3.598e+06	6.039e+06	6.938e+06	1.943e+06	0.000e+00	1.092e+06	1.550e+06
P39976.47901	true	4.210e+06	6.641e+06	5.819e+06	0.000e+00	0.000e+00	1.868e+06	1.558e+06
P39976.18928	true	2.611e+06	2.253e+06	4.455e+06	0.000e+00	0.000e+00	1.355e+06	1.211e+06
P39976.36178	true	1.425e+06	5.597e+06	5.338e+06	0.000e+00	9.989e+05	0.000e+00	1.042e+06
Q8IYB3.33812	false	2.471e+06	3.578e+06	5.708e+06	5.734e+06	5.052e+06	4.783e+06	3.732e+06
Q8IYB3.12140	false	1.046e+07	3.472e+07	2.982e+07	2.180e+07	2.255e+07	2.227e+07	1.873e+07
Q8IYB3.54461	false	1.718e+07	2.294e+07	2.109e+07	2.575e+07	2.585e+07	2.904e+07	2.913e+07
Q12800;Q9NZI6.31777	false	3.322e+06	4.566e+06	5.252e+06	4.953e+06	3.931e+06	4.539e+06	4.390e+06
Q12800;Q9NZI6.28082	false	1.707e+06	1.879e+06	4.398e+06	7.294e+06	6.539e+06	4.373e+06	2.318e+06
Q9GZN1.29108	false	0.000e+00	2.594e+06	3.204e+06	2.979e+06	2.852e+06	2.231e+06	1.922e+06
Q6UXV4.58579	false	1.126e+06	3.278e+06	2.223e+06	0.000e+00	2.213e+06	1.885e+06	1.618e+06
Q6UXV4.41302	false	3.196e+06	2.640e+06	1.640e+06	2.387e+06	2.111e+06	2.299e+06	1.689e+06
Q6UXV4.28539	false	4.886e+06	7.067e+06	7.415e+06	1.060e+07	7.384e+06	9.482e+06	5.533e+06
Q6UXV4.21196	false	2.354e+06	5.613e+06	1.387e+06	2.089e+06	2.919e+06	2.115e+06	3.521e+06
Q6UXV4.55948	false	2.570e+06	3.277e+06	3.142e+06	5.698e+06	3.055e+06	3.388e+06	2.453e+06
Q6UXV4.30274	false	0.000e+00	2.105e+06	7.210e+06	7.598e+06	5.578e+06	6.001e+06	7.717e+06
P20226;Q6SJ96.50748	false	3.223e+06	3.621e+06	4.342e+06	3.547e+06	2.965e+06	3.338e+06	2.941e+06
Q9UDW1.33600	false	1.758e+06	1.501e+06	2.144e+06	1.878e+06	1.992e+06	1.655e+06	1.658e+06
Q9UDW1.1228	false	0.000e+00	4.857e+06	7.245e+06	5.039e+06	6.258e+06	4.129e+06	3.684e+06
Q99383.17171	true	0.000e+00	2.874e+06	2.462e+06	1.168e+06	0.000e+00	9.268e+05	0.000e+00
Q99383.22502	true	2.303e+06	4.453e+06	2.827e+06	1.215e+06	0.000e+00	8.272e+05	0.000e+00
Q9NRX4.56096	false	1.865e+07	1.870e+07	4.160e+07	4.209e+07	2.783e+07	2.228e+07	2.994e+07
Q9NRX4.58082	false	2.424e+06	3.462e+06	4.199e+06	4.861e+06	3.538e+06	5.256e+06	2.756e+06
Q9NRX4.22859	false	1.073e+07	6.373e+06	1.555e+07	2.250e+07	1.906e+07	2.075e+07	9.424e+06
Q9Y281.34480	false	1.226e+07	7.593e+06	2.266e+07	1.151e+07	6.550e+06	0.000e+00	5.062e+06
Q9Y281.43320	false	9.229e+06	9.044e+06	1.229e+07	1.975e+07	1.134e+07	1.108e+07	1.832e+07
Q9Y281.28313	false	7.975e+06	1.021e+07	5.488e+06	6.849e+06	7.099e+06	5.214e+06	6.439e+06
Q9Y281.25562	false	2.183e+08	5.645e+08	3.456e+08	1.017e+09	1.064e+09	2.839e+08	0.000e+00
Q9Y281.56844	false	3.230e+08	3.601e+08	3.885e+08	3.950e+08	4.081e+08	4.240e+08	3.793e+08
Q9Y281.40893	false	7.499e+06	1.350e+07	1.150e+07	1.171e+07	6.968e+06	1.469e+07	9.735e+06
Q9Y281.9183	false	3.361e+08	3.654e+08	4.372e+08	4.486e+08	3.813e+08	4.300e+08	3.359e+08
P11117.31414	false	3.624e+06	4.922e+06	5.773e+06	6.050e+06	7.982e+06	3.846e+06	5.440e+06
P11117.31063	false	1.282e+06	3.274e+06	3.098e+06	3.561e+06	3.099e+06	2.916e+06	0.000e+00
P11117.7419	false	1.835e+06	0.000e+00	4.060e+05	1.039e+06	5.501e+05	1.352e+06	1.343e+06
P11117.10206	false	1.073e+06	3.617e+06	6.632e+06	7.271e+06	5.423e+06	4.216e+06	5.570e+06
P11117.16143	false	1.036e+06	2.519e+06	1.782e+06	2.478e+06	1.825e+06	1.521e+06	1.835e+06
Q92609.35360	false	3.565e+06	4.744e+06	5.169e+06	5.772e+06	5.374e+06	4.962e+06	5.780e+06
Q92609.44353	false	1.698e+06	3.771e+06	3.282e+06	3.122e+06	2.319e+06	4.286e+06	0.000e+00
Q92609.18498	false	1.402e+06	2.355e+06	3.666e+06	2.983e+06	2.086e+06	1.956e+06	2.254e+06
Q92609.50691	false	1.372e+06	1.280e+06	2.848e+06	1.651e+06	3.273e+06	2.989e+06	3.202e+06
Q92609.27460	false	1.007e+06	1.389e+06	0.000e+00	1.700e+06	1.048e+06	1.410e+06	1.219e+06
Q92609.29124	false	8.266e+05	2.950e+06	0.000e+00	0.000e+00	2.566e+06	0.000e+00	1.988e+06
Q92609.39972	false	3.621e+06	4.129e+06	6.744e+06	7.271e+06	8.140e+06	5.818e+06	4.942e+06
Q92609.54282	false	4.573e+06	4.864e+06	3.945e+06	6.227e+06	3.400e+06	7.645e+06	3.005e+06
Q92609.36368	false	4.056e+06	4.168e+06	4.632e+06	4.517e+06	5.338e+06	6.977e+06	5.738e+06
Q92609.20945	false	3.015e+06	5.060e+06	0.000e+00	5.712e+06	5.149e+06	0.000e+00	4.745e+06
Q92609.55091	false	1.934e+06	3.359e+06	3.605e+06	4.395e+06	2.823e+06	2.841e+06	2.649e+06
Q92609.19063	false	5.257e+06	7.435e+06	5.505e+06	5.713e+06	8.115e+06	1.303e+07	5.067e+06
Q92609.7708	false	1.576e+06	2.289e+06	2.324e+06	2.557e+06	2.490e+06	1.932e+06	2.592e+06
Q92609.9215	false	1.420e+06	8.305e+05	1.701e+06	1.629e+06	2.228e+06	1.953e+06	1.370e+06
P53680.21254	false	4.816e+06	1.194e+07	1.358e+07	2.130e+07	1.354e+07	1.298e+07	1.578e+07
P53680.28873	false	1.380e+06	2.603e+06	9.526e+05	0.000e+00	4.291e+06	8.997e+05	1.674e+06
P53680.14685	false	1.357e+07	1.171e+07	1.509e+07	1.382e+07	1.335e+07	1.591e+07	1.597e+07
Q9NVA1.22913	false	8.692e+05	2.253e+06	1.416e+06	2.025e+06	1.245e+06	1.535e+06	1.400e+06
Q9NVA1.38735	false	0.000e+00	3.418e+06	3.361e+06	0.000e+00	0.000e+00	3.211e+06	7.547e+06
Q9ULR0.51675	false	6.117e+06	9.972e+06	7.116e+06	1.014e+07	7.700e+06	5.967e+06	6.427e+06
Q9ULR0.56876	false	3.126e+06	6.103e+06	5.289e+06	6.065e+06	5.122e+06	1.005e+07	6.812e+06
O75937.41256	false	2.595e+06	5.093e+06	4.975e+06	5.135e+06	1.790e+06	5.501e+06	4.561e+06
O75937.27758	false	5.026e+06	1.139e+07	5.011e+06	1.112e+07	4.487e+06	8.814e+06	6.333e+06
O75937.42366	false	6.016e+06	5.918e+06	8.098e+06	9.301e+06	1.128e+07	9.055e+06	1.118e+07
O75937.2289	false	8.931e+06	0.000e+00	1.466e+07	1.645e+07	1.192e+07	1.528e+07	1.127e+07
O75937.10165	false	1.583e+07	3.859e+07	3.146e+07	4.166e+07	2.134e+07	2.894e+07	2.323e+07
P06367;P39516.22064	true	4.244e+07	6.811e+07	8.554e+07	3.588e+07	1.447e+07	2.319e+07	2.134e+07
P06367;P39516.754	true	3.648e+07	5.906e+07	9.857e+07	2.434e+07	1.543e+07	1.893e+07	1.773e+07
P06367;P39516.7210	true	3.421e+07	4.283e+07	4.480e+07	1.457e+07	1.285e+07	1.461e+07	1.171e+07
P06367;P39516.13198	true	3.876e+07	4.161e+07	5.302e+07	1.212e+07	2.191e+07	1.649e+07	1.597e+07
P06367;P39516.25358	true	2.041e+07	1.718e+06	1.190e+07	8.361e+05	5.500e+05	8.614e+05	8.942e+05
Q99081.50483	false	2.138e+06	7.972e+06	6.339e+06	6.515e+06	3.547e+06	5.133e+06	4.073e+06
Q99081.54935	false	1.059e+06	3.889e+06	4.316e+06	4.345e+06	4.777e+06	4.326e+06	4.395e+06
Q99081.17451	false	3.039e+06	7.663e+06	7.802e+06	7.696e+06	6.134e+06	7.561e+06	6.169e+06
Q99081.40349	false	2.911e+06	2.981e+06	0.000e+00	3.357e+06	0.000e+00	1.870e+06	0.000e+00
Q13033.55777	false	0.000e+00	1.345e+07	1.162e+07	1.473e+07	7.329e+06	1.251e+07	7.847e+06
Q13033.21605	false	3.890e+06	6.317e+06	5.130e+06	4.567e+06	4.069e+06	5.161e+06	5.464e+06
Q13033.34536	false	2.638e+06	5.697e+06	6.292e+06	6.114e+06	0.000e+00	6.377e+06	8.250e+06
Q13033.7919	false	1.358e+06	5.262e+06	0.000e+00	5.051e+06	2.962e+06	3.166e+06	3.483e+06
Q13033.43823	false	2.023e+06	4.006e+06	3.961e+06	4.356e+06	3.563e+06	3.720e+06	4.405e+06
Q13033.34900	false	2.119e+06	4.160e+06	5.220e+06	6.221e+06	5.448e+06	3.182e+06	4.801e+06
Q13033.9781	false	0.000e+00	9.160e+05	2.953e+05	0.000e+00	4.097e+05	0.000e+00	7.224e+05
Q13033.4860	false	3.227e+06	5.545e+06	7.597e+06	0.000e+00	5.460e+06	8.264e+06	5.558e+06
Q13033.25757	false	2.360e+06	0.000e+00	3.450e+06	4.074e+06	1.943e+06	2.011e+06	2.231e+06
Q13033.2207	false	6.232e+06	1.370e+07	4.190e+06	1.288e+07	3.180e+06	8.047e+06	4.263e+06
Q96FF9.49044	false	3.542e+06	5.580e+06	4.789e+06	6.377e+06	5.311e+06	6.581e+06	5.479e+06
Q96FF9.24614	false	1.217e+06	2.684e+06	1.644e+06	2.625e+06	2.043e+06	1.250e+06	1.308e+06
Q96FF9.27691	false	4.117e+06	4.350e+06	4.599e+06	3.248e+06	4.918e+06	6.288e+06	3.182e+06
Q9Y680.13620	false	4.040e+06	0.000e+00	7.202e+06	8.122e+06	5.964e+06	1.199e+07	9.344e+06
Q9Y680.982	false	5.390e+06	2.610e+06	2.705e+06	3.723e+06	6.704e+06	5.324e+06	3.965e+06
Q9Y680.47833	false	0.000e+00	1.839e+06	5.875e+06	7.769e+06	0.000e+00	7.332e+06	9.495e+06
Q9Y680.55645	false	1.512e+06	2.885e+06	3.747e+06	4.092e+06	2.989e+06	3.001e+06	2.429e+06
Q9Y680.16734	false	1.199e+06	1.345e+06	6.214e+06	3.542e+06	8.024e+06	3.878e+06	4.937e+06
Q9Y680.25647	false	1.020e+06	1.167e+06	0.000e+00	1.333e+06	1.993e+06	1.748e+06	9.579e+05
P02545.44649	false	1.469e+08	1.847e+08	2.285e+08	2.571e+08	2.042e+08	2.121e+08	2.325e+08
P02545.49387	false	2.309e+07	3.032e+07	2.336e+07	1.580e+07	1.840e+07	4.651e+07	3.336e+07
P02545.31788	false	1.245e+07	2.429e+07	2.957e+07	2.156e+07	1.768e+07	2.153e+07	1.935e+07
P02545.24879	false	1.147e+08	1.144e+08	1.000e+08	1.399e+08	1.149e+08	1.590e+08	1.460e+08
P02545.6515	false	1.888e+07	3.461e+07	3.327e+07	3.470e+07	3.261e+07	3.347e+07	3.130e+07
P02545.10037	false	1.309e+08	1.227e+08	1.028e+08	1.354e+08	1.200e+08	1.927e+08	1.491e+08
P02545.26487	false	7.375e+07	6.174e+07	4.301e+07	5.798e+07	7.314e+07	4.003e+07	5.352e+07
P02545.26296	false	8.625e+07	1.013e+08	1.221e+08	1.537e+08	9.572e+07	1.032e+08	1.124e+08
P02545.36408	false	7.556e+07	7.615e+07	8.699e+07	9.804e+07	7.870e+07	1.122e+08	7.340e+07
P02545.574	false	7.656e+07	1.322e+08	1.032e+08	1.403e+08	1.458e+08	1.546e+08	1.655e+08
P02545.32894	false	0.000e+00	2.775e+07	3.057e+07	4.543e+07	0.000e+00	0.000e+00	4.779e+07
P02545.37438	false	1.485e+08	1.782e+08	2.627e+08	2.031e+08	1.926e+08	2.261e+08	1.688e+08
P02545.41215	false	8.394e+07	1.208e+08	8.380e+07	9.526e+07	8.948e+07	1.055e+08	8.952e+07
P02545.29441	false	1.289e+07	2.890e+07	1.259e+07	2.245e+07	1.342e+07	3.905e+07	2.015e+07
P02545.43329	false	1.848e+07	3.292e+07	3.041e+07	3.618e+07	2.224e+07	3.738e+07	1.005e+07
P02545.3587	false	0.000e+00	2.348e+06	2.676e+06	4.378e+06	3.418e+06	3.095e+06	3.719e+06
P02545.27204	false	7.595e+07	6.587e+07	7.581e+07	9.346e+07	2.040e+07	1.040e+08	8.634e+07
P02545.32196	false	3.311e+06	8.327e+06	1.204e+07	1.270e+07	4.074e+05	1.468e+07	1.374e+07
P02545.31497	false	3.217e+06	5.597e+06	4.831e+06	4.594e+06	2.839e+06	8.259e+06	6.968e+06
P02545.41417	false	3.506e+07	5.379e+07	4.925e+07	5.363e+07	4.308e+07	4.582e+07	4.486e+07
P02545.1682	false	1.940e+08	1.826e+08	2.397e+08	3.325e+08	2.505e+08	2.110e+08	2.718e+08
P02545.48019	false	1.130e+08	1.370e+08	2.093e+08	1.571e+08	1.815e+08	1.280e+08	1.874e+08
P02545.21974	false	1.396e+06	1.427e+08	5.951e+06	1.499e+08	1.442e+08	1.394e+08	9.315e+07
P02545.45463	false	4.846e+07	2.078e+08	1.390e+08	1.741e+08	1.000e+08	2.346e+08	1.574e+08
P02545.9176	false	4.750e+07	8.162e+07	5.965e+07	9.395e+07	5.921e+07	1.333e+08	9.406e+07
P02545.26778	false	8.477e+07	6.162e+07	6.202e+07	6.060e+07	7.570e+07	6.452e+07	6.016e+07
P02545.46042	false	7.936e+07	1.074e+08	1.020e+08	1.411e+08	1.073e+08	1.295e+08	1.199e+08
P02545.3740	false	1.360e+07	2.872e+07	4.359e+07	4.313e+07	2.285e+07	4.094e+07	2.932e+07
P02545.47516	false	1.817e+07	4.114e+07	2.595e+07	2.832e+07	2.098e+07	2.916e+07	2.561e+07
P02545.43421	false	5.926e+07	8.646e+07	1.535e+08	1.086e+08	7.750e+07	1.362e+08	8.615e+07
P02545.34976	false	6.767e+07	1.693e+07	2.398e+07	2.491e+07	1.979e+07	2.610e+07	1.995e+07
P02545.51746	false	4.783e+07	1.095e+08	1.086e+08	1.248e+08	8.494e+07	1.881e+08	1.309e+08
P02545.8611	false	1.302e+08	1.912e+08	1.863e+08	1.639e+08	1.651e+08	2.160e+08	1.813e+08
P02545.9510	false	6.228e+07	7.867e+07	6.368e+07	9.661e+07	7.676e+07	1.119e+08	8.166e+07
P02545.6503	false	5.398e+07	6.503e+07	8.739e+07	7.455e+07	3.752e+07	6.476e+07	4.213e+07
Q9Y6M5.8163	false	3.324e+06	4.823e+06	3.596e+06	4.207e+06	4.912e+06	2.709e+06	2.949e+06
P49247.37000	false	3.248e+06	4.775e+06	6.084e+06	8.486e+06	5.339e+06	5.067e+06	4.008e+06
Q9NZM5.27843	false	2.195e+06	6.107e+06	4.520e+06	5.287e+06	0.000e+00	4.246e+06	0.000e+00
Q9NZM5.39596	false	2.096e+06	1.017e+06	2.235e+06	3.155e+06	4.041e+06	2.086e+06	2.535e+06
Q9NZM5.43901	false	2.488e+06	3.115e+06	4.307e+06	4.123e+06	4.482e+06	3.849e+06	4.158e+06
Q9NZM5.8211	false	0.000e+00	2.717e+06	1.981e+06	2.203e+06	1.700e+06	3.262e+06	0.000e+00
Q9Y3I1.51297	false	1.249e+06	7.866e+05	2.562e+06	2.463e+06	0.000e+00	2.160e+06	1.817e+06
P25325.3699	false	7.001e+06	1.244e+07	1.085e+07	1.328e+07	8.430e+06	1.561e+07	1.243e+07
P25325.20499	false	5.180e+06	4.734e+06	5.161e+06	0.000e+00	1.487e+06	1.668e+06	1.160e+06
P25325.42643	false	3.416e+06	0.000e+00	4.410e+06	6.732e+06	6.644e+06	0.000e+00	5.334e+06
P25325.41446	false	4.253e+06	6.076e+06	3.882e+06	5.346e+06	4.572e+06	5.446e+06	5.664e+06
P25325.3543	false	0.000e+00	1.860e+06	8.314e+06	2.290e+06	7.889e+06	2.738e+05	7.275e+06
P25325.46648	false	1.771e+07	1.794e+07	1.555e+07	2.219e+07	1.429e+07	2.635e+07	1.915e+07
P25325.1257	false	3.201e+06	7.014e+06	6.797e+06	4.490e+06	0.000e+00	2.482e+06	9.671e+06
P25325.50651	false	2.630e+06	6.465e+06	5.772e+06	1.149e+07	1.086e+07	5.690e+06	7.030e+06
Q8WWI1.55456	false	1.238e+06	6.040e+05	2.224e+06	2.332e+06	2.869e+06	1.950e+06	1.705e+06
Q8WWI1.2306	false	0.000e+00	1.773e+06	1.794e+06	2.286e+06	0.000e+00	2.638e+06	0.000e+00
Q8WWI1.12176	false	0.000e+00	1.182e+06	2.157e+06	1.684e+06	3.548e+06	1.520e+06	0.000e+00
Q8WWI1.35376	false	0.000e+00	1.737e+06	2.110e+06	3.424e+06	0.000e+00	0.000e+00	1.563e+06
Q8WWI1.43218	false	1.918e+06	0.000e+00	3.635e+06	3.621e+06	3.021e+06	3.492e+06	3.442e+06
Q8WWI1.56309	false	1.697e+06	1.761e+06	3.191e+06	2.396e+06	3.530e+06	2.317e+06	2.535e+06
Q8WWI1.3639	false	1.964e+06	3.158e+06	3.312e+06	2.762e+06	3.079e+06	2.495e+06	3.406e+06
Q8WWI1.12439	false	0.000e+00	3.596e+06	2.483e+06	4.348e+06	3.319e+06	2.707e+06	2.176e+06
Q8WWI1.41656	false	2.593e+06	0.000e+00	3.131e+06	2.735e+06	2.632e+06	3.889e+06	2.474e+06
Q8WWI1.1242	false	0.000e+00	2.683e+06	7.335e+05	3.163e+06	0.000e+00	2.177e+06	1.889e+06
Q8WWI1.45370	false	5.879e+05	0.000e+00	6.092e+05	5.318e+05	7.059e+05	0.000e+00	0.000e+00
Q8WWI1.42492	false	5.292e+05	0.000e+00	1.674e+06	0.000e+00	1.562e+06	7.978e+05	0.000e+00
Q8WWI1.48348	false	0.000e+00	1.970e+06	2.182e+06	3.098e+06	2.726e+06	3.179e+06	2.813e+06
Q8WWI1.50141	false	2.032e+06	2.855e+06	4.825e+06	4.305e+06	3.260e+06	4.042e+06	2.398e+06
Q9BVC3.29826	false	0.000e+00	1.603e+06	1.680e+06	2.782e+06	1.682e+06	1.790e+06	1.002e+06
Q9NPJ6.11134	false	0.000e+00	1.618e+06	4.189e+05	1.915e+06	1.331e+06	1.898e+06	1.559e+06
Q9NPJ6.22787	false	0.000e+00	2.821e+06	3.055e+06	5.048e+06	2.995e+06	3.499e+06	0.000e+00
Q9NPJ6.28298	false	3.099e+06	3.170e+06	3.522e+06	4.933e+06	5.806e+06	0.000e+00	4.398e+06
Q9NPJ6.16443	false	2.616e+06	6.342e+06	5.728e+06	4.878e+06	4.388e+06	6.098e+06	3.264e+06
Q9NPJ6.8685	false	1.393e+06	1.201e+06	2.013e+06	2.852e+06	3.359e+06	0.000e+00	2.197e+06
P57740.34868	false	3.840e+06	8.828e+06	5.389e+06	3.858e+06	6.481e+06	7.662e+06	1.229e+07
P57740.33527	false	1.378e+06	1.264e+06	0.000e+00	1.634e+06	1.972e+06	1.293e+06	1.138e+06
P57740.38140	false	8.853e+06	1.303e+07	1.645e+07	1.263e+07	1.577e+07	1.205e+07	1.060e+07
P57740.17599	false	5.495e+06	7.603e+06	9.144e+06	7.969e+06	9.541e+06	1.335e+07	7.326e+06
P57740.8644	false	6.763e+06	7.559e+06	8.102e+06	7.113e+06	8.570e+06	6.595e+06	8.143e+06
P57740.53449	false	8.005e+06	1.373e+07	1.614e+07	2.000e+07	1.444e+07	1.951e+07	1.601e+07
P57740.33482	false	4.694e+06	1.154e+07	1.236e+07	1.118e+07	5.351e+06	9.821e+06	7.083e+06
P57740.49034	false	2.145e+06	3.789e+06	7.417e+06	6.388e+06	4.472e+06	5.500e+06	5.196e+06
P57740.33689	false	3.073e+06	0.000e+00	7.744e+06	0.000e+00	6.552e+06	7.110e+06	8.242e+06
P57740.7136	false	1.439e+06	4.837e+06	1.285e+07	7.835e+06	0.000e+00	3.353e+06	3.550e+06
P57740.13600	false	2.891e+06	6.356e+06	5.865e+06	7.982e+06	4.830e+06	6.200e+06	4.167e+06
P57740.47712	false	3.741e+06	4.823e+06	8.346e+06	5.721e+06	3.727e+06	4.272e+06	2.597e+06
P57740.7137	false	2.920e+06	4.793e+06	4.976e+06	5.650e+06	8.137e+06	3.948e+06	3.063e+06
P57740.44709	false	9.296e+06	3.055e+06	1.212e+07	1.392e+07	1.263e+07	1.180e+07	8.542e+06
P57740.52453	false	5.490e+06	6.822e+06	7.195e+06	5.758e+05	6.799e+06	8.746e+06	7.670e+06
P57740.51238	false	3.872e+06	5.851e+06	1.090e+06	4.167e+06	3.573e+06	3.711e+06	1.741e+06
P57740.21992	false	1.384e+07	0.000e+00	1.648e+07	2.034e+07	1.742e+07	2.155e+07	1.394e+07
P57740.26216	false	9.206e+05	9.377e+05	3.010e+06	3.755e+06	4.742e+06	3.172e+06	2.432e+06
P57740.53674	false	5.509e+06	4.722e+06	5.890e+06	5.735e+06	9.411e+06	5.560e+06	4.895e+06
Q8NEU8.6563	false	5.801e+05	1.579e+06	3.412e+06	3.114e+06	1.510e+06	3.052e+06	2.809e+06
Q8NEU8.16649	false	1.188e+06	2.291e+06	3.714e+06	2.774e+06	2.952e+06	2.255e+06	1.371e+06
Q8NEU8.30672	false	8.321e+05	1.985e+06	0.000e+00	2.576e+06	0.000e+00	2.549e+06	2.827e+06
Q8NEU8.55536	false	1.582e+06	5.258e+06	8.657e+06	7.397e+06	5.340e+06	3.852e+06	3.112e+06
Q8NEU8.44761	false	3.285e+06	3.023e+06	3.141e+06	3.804e+06	2.895e+06	0.000e+00	3.286e+06
Q8NEU8.29727	false	1.707e+06	1.872e+06	2.106e+06	2.249e+06	1.938e+06	2.214e+06	2.078e+06
Q9HAV7.13974	false	3.067e+07	3.319e+07	3.127e+07	3.043e+07	4.018e+07	2.800e+07	2.389e+07
Q9HAV7.37388	false	1.669e+06	6.195e+06	4.642e+06	6.734e+06	1.395e+06	7.994e+06	5.906e+06
Q9HAV7.12030	false	1.028e+07	9.572e+06	1.305e+07	1.260e+07	1.273e+07	1.158e+07	1.114e+07
Q9HAV7.36830	false	9.237e+05	1.021e+06	3.436e+06	3.196e+06	3.339e+06	2.442e+06	1.026e+06
Q9HAV7.49664	false	3.817e+06	0.000e+00	3.311e+06	0.000e+00	2.969e+06	0.000e+00	4.414e+06
Q12965.52435	false	0.000e+00	2.041e+05	6.236e+05	7.779e+05	0.000e+00	7.657e+05	5.808e+05
Q9H9P8.15386	false	1.298e+06	1.381e+06	4.196e+05	1.875e+06	1.055e+06	2.562e+06	0.000e+00
P31146.31253	false	6.363e+06	8.071e+06	8.581e+06	8.815e+06	9.435e+06	1.007e+07	9.031e+06
P31146.23648	false	5.699e+06	7.066e+06	7.350e+06	8.171e+06	8.072e+06	7.555e+06	6.692e+06
Q9NUQ9;Q9H0Q0.16222	false	4.810e+06	5.168e+06	5.163e+06	6.912e+06	7.537e+06	6.640e+06	6.547e+06
Q9NUQ9;Q9H0Q0.23936	false	1.085e+07	1.031e+07	1.049e+07	9.000e+06	1.202e+07	1.009e+07	1.149e+07
Q9NUQ9;Q9H0Q0.18097	false	7.026e+06	9.074e+06	3.698e+06	1.103e+07	1.864e+06	9.066e+06	7.256e+06
Q9NUQ9;Q9H0Q0.54067	false	0.000e+00	5.442e+06	7.862e+06	9.300e+06	6.568e+06	6.954e+06	6.301e+06
Q9NUQ9;Q9H0Q0.10772	false	1.063e+07	6.677e+06	7.225e+06	4.757e+06	1.064e+07	5.869e+06	7.529e+06
Q9NUQ9;Q9H0Q0.35158	false	3.269e+06	4.958e+06	6.322e+06	4.899e+06	6.689e+06	5.935e+06	4.091e+06
Q9NUQ9;Q9H0Q0.5016	false	3.157e+06	2.751e+06	4.081e+06	5.760e+06	6.506e+06	6.130e+06	3.536e+06
Q9NUQ9;Q9H0Q0.35037	false	2.460e+06	6.617e+05	4.764e+06	5.088e+06	0.000e+00	4.490e+06	0.000e+00
Q9NUQ9;Q9H0Q0.40573	false	4.351e+05	3.354e+05	0.000e+00	5.129e+05	0.000e+00	0.000e+00	6.097e+05
Q9NUQ9;Q9H0Q0.4782	false	2.952e+06	6.194e+06	6.779e+06	6.746e+06	6.696e+06	5.246e+06	4.182e+06
P69849;Q5JPE7.24929	false	0.000e+00	4.660e+06	5.515e+06	5.104e+06	5.757e+06	6.685e+06	5.052e+06
P69849;Q5JPE7.18914	false	9.483e+06	1.604e+07	1.713e+07	1.196e+07	1.662e+07	1.612e+07	1.373e+07
P69849;Q5JPE7.26914	false	1.121e+07	1.453e+07	1.578e+07	1.169e+07	1.278e+07	1.112e+07	1.240e+07
P69849;Q5JPE7.16611	false	7.632e+06	5.975e+06	6.144e+06	9.453e+06	9.945e+06	5.688e+06	1.072e+07
P69849;Q5JPE7.12390	false	6.354e+06	9.205e+06	1.000e+07	1.135e+07	8.803e+06	1.097e+07	1.029e+07
P69849;Q5JPE7.16554	false	4.572e+06	5.687e+06	5.684e+06	6.393e+06	7.741e+06	6.271e+06	4.753e+06
P69849;Q5JPE7.20523	false	2.734e+06	9.847e+06	2.113e+06	1.347e+07	1.796e+06	9.619e+06	1.351e+06
P69849;Q5JPE7.14156	false	1.225e+06	7.668e+06	6.624e+06	8.927e+06	4.269e+06	7.390e+06	6.178e+06
